level_0,index,word1,word2,answer,labels,text,kFold
919,338,みかん,ボール,丸い形状が似ている,1,みかん[SEP]ボール[SEP]丸い形状が似ている,0
920,339,太陽,電球,光を放つところが似ている,2,太陽[SEP]電球[SEP]光を放つところが似ている,1
921,340,紙,葉っぱ,平べったい構造であるところが似ている,1,紙[SEP]葉っぱ[SEP]平べったい構造であるところが似ている,2
922,341,山頂,針,先端がとがっているところが似ている,2,山頂[SEP]針[SEP]先端がとがっているところが似ている,8
923,342,道,川,ところどころカーブがある線状のものであるところが似ている,1,道[SEP]川[SEP]ところどころカーブがある線状のものであるところが似ている,2
924,343,愛,薬物,依存しやすいところが似ている,2,愛[SEP]薬物[SEP]依存しやすいところが似ている,5
925,344,山,障害物,行く手を阻むところが似ている,2,山[SEP]障害物[SEP]行く手を阻むところが似ている,7
926,345,輪っか,ネックレス,円状のものであるところが似ている,2,輪っか[SEP]ネックレス[SEP]円状のものであるところが似ている,8
927,346,なぞなぞ,迷宮,対象を迷わせるところが似ている,1,なぞなぞ[SEP]迷宮[SEP]対象を迷わせるところが似ている,0
928,347,時間,川,流れると表記されるところが似ている,2,時間[SEP]川[SEP]流れると表記されるところが似ている,4
929,348,会社,木,ピラミッド型の組織や形状であるところが似ている。,2,会社[SEP]木[SEP]ピラミッド型の組織や形状であるところが似ている。,8
930,349,酒場,教会,人が集う場所であるところが似ている,2,酒場[SEP]教会[SEP]人が集う場所であるところが似ている,3
931,350,理論,建物,一つ一つのものを構築していくところが似ている。,2,理論[SEP]建物[SEP]一つ一つのものを構築していくところが似ている。,0
932,351,ダイヤモンド,雪片,キラキラ輝くところが似ている,1,ダイヤモンド[SEP]雪片[SEP]キラキラ輝くところが似ている,2
933,352,記憶,牢獄,記憶は思い出を、牢獄は人を、それぞれ収めるところが似ている,1,記憶[SEP]牢獄[SEP]記憶は思い出を、牢獄は人を、それぞれ収めるところが似ている,5
934,353,結婚,合金,二つの物が結びつくところが似ている。,2,結婚[SEP]合金[SEP]二つの物が結びつくところが似ている。,5
935,354,思考,網,複雑に絡み合ったところが似ている,1,思考[SEP]網[SEP]複雑に絡み合ったところが似ている,4
936,356,鳥,飛行機,飛んでいるもの,2,鳥[SEP]飛行機[SEP]飛んでいるもの,0
937,357,剣,拳銃,共に手に持って使う武器である点で似ている,2,剣[SEP]拳銃[SEP]共に手に持って使う武器である点で似ている,6
938,359,太陽,電球,共に丸くエネルギーで光を放つ点で似ている,2,太陽[SEP]電球[SEP]共に丸くエネルギーで光を放つ点で似ている,8
939,360,紙,葉っぱ,共に薄っぺらいという点で似ている,1,紙[SEP]葉っぱ[SEP]共に薄っぺらいという点で似ている,5
940,361,山頂,針,共に先端が尖った形であるという点で似ている,2,山頂[SEP]針[SEP]共に先端が尖った形であるという点で似ている,7
941,362,道,川,共に交通路足りえるという点で似ている,2,道[SEP]川[SEP]共に交通路足りえるという点で似ている,5
942,363,愛,薬物,共に快楽を得られる可能性があるという点で似ている,1,愛[SEP]薬物[SEP]共に快楽を得られる可能性があるという点で似ている,1
943,364,山,障害物,共に人が進むのに邪魔になるという点で似ている,2,山[SEP]障害物[SEP]共に人が進むのに邪魔になるという点で似ている,2
944,365,輪っか,ネックレス,共に一つなぎのリング状のものであるという点で似ている,2,輪っか[SEP]ネックレス[SEP]共に一つなぎのリング状のものであるという点で似ている,2
945,366,なぞなぞ,迷宮,共に正解が何であるか迷うという点で似ている,1,なぞなぞ[SEP]迷宮[SEP]共に正解が何であるか迷うという点で似ている,0
946,367,時間,川,共に流れがあるという点で似ている,2,時間[SEP]川[SEP]共に流れがあるという点で似ている,5
947,368,会社,木,共に成長するものであるという点で似ている,1,会社[SEP]木[SEP]共に成長するものであるという点で似ている,8
948,369,酒場,教会,共に多くの人が集まるという点で似ている,2,酒場[SEP]教会[SEP]共に多くの人が集まるという点で似ている,6
949,370,理論,建物,共に構築するものあるという点で似ている,2,理論[SEP]建物[SEP]共に構築するものあるという点で似ている,3
950,372,記憶,牢獄,共にとらわれることがあるという点で似ている,2,記憶[SEP]牢獄[SEP]共にとらわれることがあるという点で似ている,0
951,373,結婚,合金,共に交わって一つのものになるという点で似ている,2,結婚[SEP]合金[SEP]共に交わって一つのものになるという点で似ている,2
952,374,思考,網,共にからめとられるものであるという点で似ている,1,思考[SEP]網[SEP]共にからめとられるものであるという点で似ている,0
953,375,美術館,墓,共に遺物を収めている場所という点で似ている,2,美術館[SEP]墓[SEP]共に遺物を収めている場所という点で似ている,5
954,376,太陽,電球,明かりになる,1,太陽[SEP]電球[SEP]明かりになる,2
955,377,道,川,果てしなく長い,1,道[SEP]川[SEP]果てしなく長い,3
956,378,愛,薬物,精神,0,愛[SEP]薬物[SEP]精神,0
957,379,山,障害物,超えなければならい問題,2,山[SEP]障害物[SEP]超えなければならい問題,3
958,380,輪っか,ネックレス,何かにつけることができる,1,輪っか[SEP]ネックレス[SEP]何かにつけることができる,0
959,381,なぞなぞ,迷宮,インディージョーンズを思い出す,0,なぞなぞ[SEP]迷宮[SEP]インディージョーンズを思い出す,7
960,383,理論,建物,建築基準法,0,理論[SEP]建物[SEP]建築基準法,3
961,384,思考,網,脳細胞,0,思考[SEP]網[SEP]脳細胞,8
962,385,美術館,墓,隠し部屋,0,美術館[SEP]墓[SEP]隠し部屋,4
963,386,剣,拳銃,戦う相手を傷つける道具,1,剣[SEP]拳銃[SEP]戦う相手を傷つける道具,4
964,387,紙,葉っぱ,平で薄っぺらい,1,紙[SEP]葉っぱ[SEP]平で薄っぺらい,3
965,388,山,障害物,視界を塞ぐ,1,山[SEP]障害物[SEP]視界を塞ぐ,0
966,389,輪っか,ネックレス,広げると細くて丸い,2,輪っか[SEP]ネックレス[SEP]広げると細くて丸い,6
967,390,なぞなぞ,迷宮,解読するのが必要,1,なぞなぞ[SEP]迷宮[SEP]解読するのが必要,5
968,391,会社,木,関係性が枝状になっている,2,会社[SEP]木[SEP]関係性が枝状になっている,3
969,392,理論,建物,構築することが必要,2,理論[SEP]建物[SEP]構築することが必要,1
970,393,ダイヤモンド,雪片,キラキラ光っている,1,ダイヤモンド[SEP]雪片[SEP]キラキラ光っている,6
971,394,記憶,牢獄,囚われると抜け出すのに苦労する,2,記憶[SEP]牢獄[SEP]囚われると抜け出すのに苦労する,4
972,395,結婚,合金,固い繋がりがある,2,結婚[SEP]合金[SEP]固い繋がりがある,0
973,396,思考,網,広げることができる,1,思考[SEP]網[SEP]広げることができる,1
974,397,美術館,墓,過去のものを収めている,2,美術館[SEP]墓[SEP]過去のものを収めている,0
975,398,愛,薬物,心が関係する,1,愛[SEP]薬物[SEP]心が関係する,4
976,399,輪っか,ネックレス,丸くて間があいている,2,輪っか[SEP]ネックレス[SEP]丸くて間があいている,4
977,400,なぞなぞ,迷宮,答えがみつかりにくい,2,なぞなぞ[SEP]迷宮[SEP]答えがみつかりにくい,1
978,401,時間,川,流れるものである,2,時間[SEP]川[SEP]流れるものである,4
979,402,会社,木,その場所に固定されている,1,会社[SEP]木[SEP]その場所に固定されている,4
980,403,酒場,教会,人のストレスを解消できる場所である,1,酒場[SEP]教会[SEP]人のストレスを解消できる場所である,6
981,404,理論,建物,規則に従って成り立っている,1,理論[SEP]建物[SEP]規則に従って成り立っている,1
982,405,ダイヤモンド,雪片,キラキラしている,1,ダイヤモンド[SEP]雪片[SEP]キラキラしている,2
983,408,美術館,墓,厳かな雰囲気がある,1,美術館[SEP]墓[SEP]厳かな雰囲気がある,6
984,409,剣,拳銃,武器になる,2,剣[SEP]拳銃[SEP]武器になる,4
985,410,太陽,電球,眩しい光,1,太陽[SEP]電球[SEP]眩しい光,6
986,412,山頂,針,先端がとがっている,2,山頂[SEP]針[SEP]先端がとがっている,8
987,413,道,川,くねくねしている・自然に出来た,1,道[SEP]川[SEP]くねくねしている・自然に出来た,4
988,414,山,障害物,邪魔になる時がある,2,山[SEP]障害物[SEP]邪魔になる時がある,8
989,415,輪っか,ネックレス,丸いひも状,2,輪っか[SEP]ネックレス[SEP]丸いひも状,1
990,416,なぞなぞ,迷宮,一筋縄ではいかない,1,なぞなぞ[SEP]迷宮[SEP]一筋縄ではいかない,3
991,417,時間,川,動いている（進んでいる）,2,時間[SEP]川[SEP]動いている（進んでいる）,3
992,418,会社,木,人が育てる,1,会社[SEP]木[SEP]人が育てる,4
993,419,酒場,教会,人が癒される場所,1,酒場[SEP]教会[SEP]人が癒される場所,5
994,420,理論,建物,順序良く積み上げていく,1,理論[SEP]建物[SEP]順序良く積み上げていく,4
995,421,記憶,牢獄,囚われてしまう,2,記憶[SEP]牢獄[SEP]囚われてしまう,4
996,422,結婚,合金,違う者同士が一緒になる,2,結婚[SEP]合金[SEP]違う者同士が一緒になる,1
997,424,美術館,墓,その人の『顔』になる,1,美術館[SEP]墓[SEP]その人の『顔』になる,4
998,425,鳥,飛行機,羽がある,1,鳥[SEP]飛行機[SEP]羽がある,1
999,426,愛,薬物,はまりやすい,2,愛[SEP]薬物[SEP]はまりやすい,0
1000,427,山,障害物,壁のよう,1,山[SEP]障害物[SEP]壁のよう,5
1001,428,なぞなぞ,迷宮,難しい,1,なぞなぞ[SEP]迷宮[SEP]難しい,1
1002,429,時間,川,緩やか,1,時間[SEP]川[SEP]緩やか,7
1003,430,ダイヤモンド,雪片,繊細で美しい,1,ダイヤモンド[SEP]雪片[SEP]繊細で美しい,7
1004,431,記憶,牢獄,忌まわしい,1,記憶[SEP]牢獄[SEP]忌まわしい,0
1005,432,結婚,合金,一つになる,2,結婚[SEP]合金[SEP]一つになる,5
1006,433,剣,拳銃,打つ,0,剣[SEP]拳銃[SEP]打つ,6
1007,434,愛,薬物,見えないもの,0,愛[SEP]薬物[SEP]見えないもの,6
1008,435,山,障害物,でこぼこ,1,山[SEP]障害物[SEP]でこぼこ,6
1009,437,なぞなぞ,迷宮,考える,1,なぞなぞ[SEP]迷宮[SEP]考える,8
1010,438,時間,川,神秘的,1,時間[SEP]川[SEP]神秘的,8
1011,439,会社,木,土台になるもの,1,会社[SEP]木[SEP]土台になるもの,6
1012,440,酒場,教会,場所,0,酒場[SEP]教会[SEP]場所,0
1013,441,理論,建物,必要なもの,1,理論[SEP]建物[SEP]必要なもの,1
1014,442,記憶,牢獄,考える,0,記憶[SEP]牢獄[SEP]考える,2
1015,443,結婚,合金,できればいいもの,1,結婚[SEP]合金[SEP]できればいいもの,0
1016,444,美術館,墓,小さいものも大きいものもある,1,美術館[SEP]墓[SEP]小さいものも大きいものもある,3
1017,445,剣,拳銃,攻撃するときに使う,1,剣[SEP]拳銃[SEP]攻撃するときに使う,5
1018,446,太陽,電球,光を放っている,2,太陽[SEP]電球[SEP]光を放っている,5
1019,447,山頂,針,先が尖って見える,2,山頂[SEP]針[SEP]先が尖って見える,5
1020,449,愛,薬物,なかなか離れることが出来ない,2,愛[SEP]薬物[SEP]なかなか離れることが出来ない,0
1021,450,山,障害物,その先に行くときに、越えていかなければならない,2,山[SEP]障害物[SEP]その先に行くときに、越えていかなければならない,2
1022,451,輪っか,ネックレス,形が円である。,2,輪っか[SEP]ネックレス[SEP]形が円である。,0
1023,452,なぞなぞ,迷宮,解かなければ先に進むことが出来ない,2,なぞなぞ[SEP]迷宮[SEP]解かなければ先に進むことが出来ない,4
1024,453,会社,木,会社は建造物として、木は植物としてそびえ立っている,1,会社[SEP]木[SEP]会社は建造物として、木は植物としてそびえ立っている,5
1025,454,酒場,教会,人が集まる場である,2,酒場[SEP]教会[SEP]人が集まる場である,5
1026,455,理論,建物,とても細かく設計されている,1,理論[SEP]建物[SEP]とても細かく設計されている,7
1027,456,ダイヤモンド,雪片,光り輝いている,1,ダイヤモンド[SEP]雪片[SEP]光り輝いている,6
1028,457,記憶,牢獄,領域が狭く、限られている,1,記憶[SEP]牢獄[SEP]領域が狭く、限られている,5
1029,458,結婚,合金,輝かしい物事である,1,結婚[SEP]合金[SEP]輝かしい物事である,0
1030,459,思考,網,1つの回路になっている,2,思考[SEP]網[SEP]1つの回路になっている,0
1031,460,美術館,墓,大切なものや人を保管しておく場所,2,美術館[SEP]墓[SEP]大切なものや人を保管しておく場所,0
1032,461,鳥,飛行機,飛行する,2,鳥[SEP]飛行機[SEP]飛行する,7
1033,462,みかん,ボール,球体,2,みかん[SEP]ボール[SEP]球体,7
1034,463,太陽,電球,光源,2,太陽[SEP]電球[SEP]光源,0
1035,464,紙,葉っぱ,材料の元,0,紙[SEP]葉っぱ[SEP]材料の元,6
1036,465,愛,薬物,依存性,2,愛[SEP]薬物[SEP]依存性,4
1037,466,輪っか,ネックレス,繋がっている,1,輪っか[SEP]ネックレス[SEP]繋がっている,5
1038,467,なぞなぞ,迷宮,迷う,1,なぞなぞ[SEP]迷宮[SEP]迷う,7
1039,468,理論,建物,基礎がある,2,理論[SEP]建物[SEP]基礎がある,4
1040,469,ダイヤモンド,雪片,光を反射する,1,ダイヤモンド[SEP]雪片[SEP]光を反射する,0
1041,470,記憶,牢獄,トラウマになる,1,記憶[SEP]牢獄[SEP]トラウマになる,0
1042,471,結婚,合金,安定性が増す,1,結婚[SEP]合金[SEP]安定性が増す,4
1043,472,思考,網,深く沈める,1,思考[SEP]網[SEP]深く沈める,5
1044,473,美術館,墓,安置されている,2,美術館[SEP]墓[SEP]安置されている,1
1045,474,剣,拳銃,どちらも武器である,2,剣[SEP]拳銃[SEP]どちらも武器である,3
1046,475,みかん,ボール,どちらも丸い,1,みかん[SEP]ボール[SEP]どちらも丸い,5
1047,477,紙,葉っぱ,どちらも薄っぺらいところ,1,紙[SEP]葉っぱ[SEP]どちらも薄っぺらいところ,0
1048,478,山頂,針,どちらも尖っているところ,2,山頂[SEP]針[SEP]どちらも尖っているところ,2
1049,479,道,川,どちらも長く遠くまで続くところ,1,道[SEP]川[SEP]どちらも長く遠くまで続くところ,0
1050,480,愛,薬物,どちらも人を助けるものである,1,愛[SEP]薬物[SEP]どちらも人を助けるものである,1
1051,481,山,障害物,どちらも人の前にそびえたつものである,1,山[SEP]障害物[SEP]どちらも人の前にそびえたつものである,4
1052,482,輪っか,ネックレス,どちらも輪の形になっている,2,輪っか[SEP]ネックレス[SEP]どちらも輪の形になっている,8
1053,483,なぞなぞ,迷宮,どちらも知恵と知識を必要とするところ,1,なぞなぞ[SEP]迷宮[SEP]どちらも知恵と知識を必要とするところ,3
1054,484,時間,川,どちらも止まることなく流れ続けるところ,2,時間[SEP]川[SEP]どちらも止まることなく流れ続けるところ,5
1055,485,会社,木,どちらも人を支えるものである,1,会社[SEP]木[SEP]どちらも人を支えるものである,7
1056,486,酒場,教会,どちらも人に癒しを与える場所である,1,酒場[SEP]教会[SEP]どちらも人に癒しを与える場所である,6
1057,487,理論,建物,どちらも基礎からしっかりとしていなければいけない,2,理論[SEP]建物[SEP]どちらも基礎からしっかりとしていなければいけない,0
1058,489,記憶,牢獄,どちらも人が囚われてはいけないものである,2,記憶[SEP]牢獄[SEP]どちらも人が囚われてはいけないものである,4
1059,490,結婚,合金,どちらも結びつきが大事である,2,結婚[SEP]合金[SEP]どちらも結びつきが大事である,4
1060,491,思考,網,どちらも張り巡らせるものである,2,思考[SEP]網[SEP]どちらも張り巡らせるものである,0
1061,492,美術館,墓,どちらも大切なものが収められている,2,美術館[SEP]墓[SEP]どちらも大切なものが収められている,0
1062,493,剣,拳銃,凶器となるもの、決闘につかうもの,1,剣[SEP]拳銃[SEP]凶器となるもの、決闘につかうもの,2
1063,494,太陽,電球,明るく照らすもの、暖かいもの,2,太陽[SEP]電球[SEP]明るく照らすもの、暖かいもの,3
1064,495,紙,葉っぱ,薄っぺらいもの、風になびくもの,1,紙[SEP]葉っぱ[SEP]薄っぺらいもの、風になびくもの,3
1065,496,山頂,針,先がとがっているもの,2,山頂[SEP]針[SEP]先がとがっているもの,0
1066,497,道,川,細くて長いもの,1,道[SEP]川[SEP]細くて長いもの,4
1067,498,愛,薬物,中毒になる可能性のあるもの,2,愛[SEP]薬物[SEP]中毒になる可能性のあるもの,1
1068,499,山,障害物,簡単には乗り越えられないもの,2,山[SEP]障害物[SEP]簡単には乗り越えられないもの,0
1069,501,なぞなぞ,迷宮,頭を使って答えを出すもの,2,なぞなぞ[SEP]迷宮[SEP]頭を使って答えを出すもの,2
1070,502,時間,川,止める事が出来ないもの,1,時間[SEP]川[SEP]止める事が出来ないもの,7
1071,503,会社,木,どっしりと固定されているもの,1,会社[SEP]木[SEP]どっしりと固定されているもの,4
1072,506,ダイヤモンド,雪片,キラキラと光るもの,1,ダイヤモンド[SEP]雪片[SEP]キラキラと光るもの,4
1073,507,記憶,牢獄,薄暗い中にあるもの,1,記憶[SEP]牢獄[SEP]薄暗い中にあるもの,6
1074,508,結婚,合金,２つが合わさって出来る素敵なもの,2,結婚[SEP]合金[SEP]２つが合わさって出来る素敵なもの,2
1075,509,思考,網,張り巡らすもの,2,思考[SEP]網[SEP]張り巡らすもの,7
1076,510,美術館,墓,貴重なものが収まっている場所,2,美術館[SEP]墓[SEP]貴重なものが収まっている場所,2
1077,511,剣,拳銃,殺傷能力のある武器,2,剣[SEP]拳銃[SEP]殺傷能力のある武器,5
1078,512,紙,葉っぱ,手でちぎれる,1,紙[SEP]葉っぱ[SEP]手でちぎれる,2
1079,513,山頂,針,とがっている,2,山頂[SEP]針[SEP]とがっている,3
1080,514,道,川,どこまでも続く,1,道[SEP]川[SEP]どこまでも続く,4
1081,515,愛,薬物,依存する可能性のあるもの,2,愛[SEP]薬物[SEP]依存する可能性のあるもの,3
1082,516,山,障害物,越えるもの,2,山[SEP]障害物[SEP]越えるもの,4
1083,517,輪っか,ネックレス,形が円,2,輪っか[SEP]ネックレス[SEP]形が円,6
1084,518,なぞなぞ,迷宮,惑わされる,1,なぞなぞ[SEP]迷宮[SEP]惑わされる,5
1085,519,時間,川,とどまらず流れていくもの,2,時間[SEP]川[SEP]とどまらず流れていくもの,2
1086,520,会社,木,成長して拡大していくこと,1,会社[SEP]木[SEP]成長して拡大していくこと,3
1087,521,酒場,教会,人が本音を話しやすい場所,1,酒場[SEP]教会[SEP]人が本音を話しやすい場所,8
1088,522,理論,建物,動かすことが困難なこと,1,理論[SEP]建物[SEP]動かすことが困難なこと,1
1089,523,ダイヤモンド,雪片,光に当たると反射する,1,ダイヤモンド[SEP]雪片[SEP]光に当たると反射する,5
1090,524,記憶,牢獄,とらわれたら抜けだしにくいこと,2,記憶[SEP]牢獄[SEP]とらわれたら抜けだしにくいこと,3
1091,525,結婚,合金,別々のものが合わさること,2,結婚[SEP]合金[SEP]別々のものが合わさること,7
1092,526,思考,網,はりめぐらすこと,2,思考[SEP]網[SEP]はりめぐらすこと,7
1093,527,美術館,墓,物や人が最後に行きつくところ,1,美術館[SEP]墓[SEP]物や人が最後に行きつくところ,4
1094,528,鳥,飛行機,空を飛べること,2,鳥[SEP]飛行機[SEP]空を飛べること,5
1095,529,剣,拳銃,人を殺す力があること,1,剣[SEP]拳銃[SEP]人を殺す力があること,0
1096,531,太陽,電球,明るい所,1,太陽[SEP]電球[SEP]明るい所,0
1097,532,紙,葉っぱ,物を包むことができる,1,紙[SEP]葉っぱ[SEP]物を包むことができる,1
1098,533,道,川,長い所,1,道[SEP]川[SEP]長い所,0
1099,534,愛,薬物,中毒性があることろ,2,愛[SEP]薬物[SEP]中毒性があることろ,5
1100,535,山,障害物,先がしんどいという事が分かっている所。,1,山[SEP]障害物[SEP]先がしんどいという事が分かっている所。,6
1101,536,輪っか,ネックレス,どちらも丸い形をしている,2,輪っか[SEP]ネックレス[SEP]どちらも丸い形をしている,8
1102,537,なぞなぞ,迷宮,難しくて頭が混乱しそうな所。,1,なぞなぞ[SEP]迷宮[SEP]難しくて頭が混乱しそうな所。,3
1103,538,時間,川,時間が流れる速度や、川の流れが速い所が似ている。,1,時間[SEP]川[SEP]時間が流れる速度や、川の流れが速い所が似ている。,2
1104,539,会社,木,しっかりと建っていることが似ている,1,会社[SEP]木[SEP]しっかりと建っていることが似ている,7
1105,541,理論,建物,どちらもしっかりと取り組まないと完成しない所。,1,理論[SEP]建物[SEP]どちらもしっかりと取り組まないと完成しない所。,1
1106,542,ダイヤモンド,雪片,輝いていて、小さい所。,1,ダイヤモンド[SEP]雪片[SEP]輝いていて、小さい所。,3
1107,544,結婚,合金,固いもので結ばれている所が似ている。,2,結婚[SEP]合金[SEP]固いもので結ばれている所が似ている。,2
1108,545,思考,網,考えすぎて神経をあちこちに張り廻られている所が似ている。,2,思考[SEP]網[SEP]考えすぎて神経をあちこちに張り廻られている所が似ている。,7
1109,546,美術館,墓,墓場には過去の貴重なものがあるので、美術館と似ている。,1,美術館[SEP]墓[SEP]墓場には過去の貴重なものがあるので、美術館と似ている。,6
1110,547,鳥,飛行機,どちらも空を飛ぶ,2,鳥[SEP]飛行機[SEP]どちらも空を飛ぶ,1
1111,548,道,川,蛇行しているものもある,1,道[SEP]川[SEP]蛇行しているものもある,5
1112,549,山,障害物,移動を阻害する,2,山[SEP]障害物[SEP]移動を阻害する,7
1113,550,輪っか,ネックレス,輪の形をしている,2,輪っか[SEP]ネックレス[SEP]輪の形をしている,4
1114,551,なぞなぞ,迷宮,どちらも解くものである,2,なぞなぞ[SEP]迷宮[SEP]どちらも解くものである,3
1115,552,会社,木,倒れる,1,会社[SEP]木[SEP]倒れる,7
1116,553,理論,建物,理論は構築、建物は建築のように、どちらも「建てる」というイメージが有る,2,理論[SEP]建物[SEP]理論は構築、建物は建築のように、どちらも「建てる」というイメージが有る,3
1117,554,ダイヤモンド,雪片,結晶体である,2,ダイヤモンド[SEP]雪片[SEP]結晶体である,4
1118,555,記憶,牢獄,記憶の檻に閉じ込められるという表現がある→檻のイメージが有る→牢獄に似ている,0,記憶[SEP]牢獄[SEP]記憶の檻に閉じ込められるという表現がある→檻のイメージが有る→牢獄に似ている,2
1119,556,結婚,合金,異なった人物（金属）が融合して出来上がる,2,結婚[SEP]合金[SEP]異なった人物（金属）が融合して出来上がる,7
1120,557,思考,網,思考は網に例えられる,0,思考[SEP]網[SEP]思考は網に例えられる,2
1121,558,美術館,墓,どちらも何かを”並べる”場所である（美術品と墓）,1,美術館[SEP]墓[SEP]どちらも何かを”並べる”場所である（美術品と墓）,8
1122,559,太陽,電球,熱を持つ,1,太陽[SEP]電球[SEP]熱を持つ,7
1123,560,愛,薬物,危険でもある,1,愛[SEP]薬物[SEP]危険でもある,7
1124,561,輪っか,ネックレス,首にかける,1,輪っか[SEP]ネックレス[SEP]首にかける,6
1125,562,なぞなぞ,迷宮,悩む,1,なぞなぞ[SEP]迷宮[SEP]悩む,0
1126,564,理論,建物,建設的,0,理論[SEP]建物[SEP]建設的,2
1127,565,ダイヤモンド,雪片,眩しい,1,ダイヤモンド[SEP]雪片[SEP]眩しい,1
1128,566,結婚,合金,一緒になる,2,結婚[SEP]合金[SEP]一緒になる,4
1129,568,剣,拳銃,武器として使用される,2,剣[SEP]拳銃[SEP]武器として使用される,3
1130,569,みかん,ボール,ほぼ同じ大きさの球体,2,みかん[SEP]ボール[SEP]ほぼ同じ大きさの球体,2
1131,571,紙,葉っぱ,厚みがなく薄い,1,紙[SEP]葉っぱ[SEP]厚みがなく薄い,4
1132,572,道,川,自然の中に存在し、果てしなく長い,1,道[SEP]川[SEP]自然の中に存在し、果てしなく長い,5
1133,573,愛,薬物,時として人の心を惑わす存在,1,愛[SEP]薬物[SEP]時として人の心を惑わす存在,7
1134,574,山,障害物,険しい,1,山[SEP]障害物[SEP]険しい,1
1135,575,なぞなぞ,迷宮,人を迷わせる,1,なぞなぞ[SEP]迷宮[SEP]人を迷わせる,8
1136,576,時間,川,連続性があり戻ることができない,1,時間[SEP]川[SEP]連続性があり戻ることができない,1
1137,577,会社,木,人々にとって大事な要素,0,会社[SEP]木[SEP]人々にとって大事な要素,3
1138,578,酒場,教会,人々が集まる場所,2,酒場[SEP]教会[SEP]人々が集まる場所,6
1139,579,理論,建物,計算で成り立っている,1,理論[SEP]建物[SEP]計算で成り立っている,2
1140,580,ダイヤモンド,雪片,輝いていて美しい,1,ダイヤモンド[SEP]雪片[SEP]輝いていて美しい,5
1141,581,結婚,合金,輝かしさ,1,結婚[SEP]合金[SEP]輝かしさ,3
1142,582,思考,網,シナプスのように張り巡らされている,2,思考[SEP]網[SEP]シナプスのように張り巡らされている,8
1143,583,美術館,墓,人が静かに集まる場所,1,美術館[SEP]墓[SEP]人が静かに集まる場所,4
1144,584,鳥,飛行機,空中を移動する,2,鳥[SEP]飛行機[SEP]空中を移動する,7
1145,585,剣,拳銃,他者を威嚇する,1,剣[SEP]拳銃[SEP]他者を威嚇する,5
1146,586,みかん,ボール,転がる,1,みかん[SEP]ボール[SEP]転がる,7
1147,587,太陽,電球,空間を照らす,2,太陽[SEP]電球[SEP]空間を照らす,1
1148,588,紙,葉っぱ,薄く折れ曲がる,1,紙[SEP]葉っぱ[SEP]薄く折れ曲がる,5
1149,589,山頂,針,先端が危険,1,山頂[SEP]針[SEP]先端が危険,3
1150,590,愛,薬物,終着点である,0,愛[SEP]薬物[SEP]終着点である,1
1151,592,輪っか,ネックレス,繋ぎとめて活用するもの,1,輪っか[SEP]ネックレス[SEP]繋ぎとめて活用するもの,5
1152,593,なぞなぞ,迷宮,新たな探求,1,なぞなぞ[SEP]迷宮[SEP]新たな探求,1
1153,594,時間,川,不可抗力,1,時間[SEP]川[SEP]不可抗力,7
1154,595,会社,木,根っこが大事である,1,会社[SEP]木[SEP]根っこが大事である,0
1155,597,理論,建物,構築の結晶,2,理論[SEP]建物[SEP]構築の結晶,6
1156,598,ダイヤモンド,雪片,自然の結晶,2,ダイヤモンド[SEP]雪片[SEP]自然の結晶,1
1157,599,記憶,牢獄,原点回帰,0,記憶[SEP]牢獄[SEP]原点回帰,5
1158,600,結婚,合金,表裏一体,0,結婚[SEP]合金[SEP]表裏一体,5
1159,601,思考,網,点と点を結ぶ線,1,思考[SEP]網[SEP]点と点を結ぶ線,8
1160,602,美術館,墓,遺品,1,美術館[SEP]墓[SEP]遺品,6
1161,603,鳥,飛行機,どちらも飛ぶという点で似ている,2,鳥[SEP]飛行機[SEP]どちらも飛ぶという点で似ている,6
1162,604,剣,拳銃,どちらも攻撃する道具という点で似ている,1,剣[SEP]拳銃[SEP]どちらも攻撃する道具という点で似ている,8
1163,605,みかん,ボール,どちらも丸いものという点で似ている,1,みかん[SEP]ボール[SEP]どちらも丸いものという点で似ている,4
1164,607,紙,葉っぱ,どちらも木から成り立っているものという点で似ている,2,紙[SEP]葉っぱ[SEP]どちらも木から成り立っているものという点で似ている,2
1165,608,山頂,針,どちらもてっぺんがあるという点で似ている,0,山頂[SEP]針[SEP]どちらもてっぺんがあるという点で似ている,3
1166,609,道,川,どちらもある物体が流れるという点で似ている,1,道[SEP]川[SEP]どちらもある物体が流れるという点で似ている,6
1167,611,山,障害物,どちらも越えるものという点で似ている,2,山[SEP]障害物[SEP]どちらも越えるものという点で似ている,5
1168,613,なぞなぞ,迷宮,入り込んでしまうと抜けられないという点で似ている,2,なぞなぞ[SEP]迷宮[SEP]入り込んでしまうと抜けられないという点で似ている,6
1169,614,時間,川,どちらも流れるものという点で似ている,2,時間[SEP]川[SEP]どちらも流れるものという点で似ている,7
1170,616,酒場,教会,人々が好んで集う場所という点で似ている,2,酒場[SEP]教会[SEP]人々が好んで集う場所という点で似ている,6
1171,617,理論,建物,どちらも組み立てていくものという点で似ている,2,理論[SEP]建物[SEP]どちらも組み立てていくものという点で似ている,5
1172,618,ダイヤモンド,雪片,ミクロで見れば結晶構造を持っているという点で似ている,2,ダイヤモンド[SEP]雪片[SEP]ミクロで見れば結晶構造を持っているという点で似ている,6
1173,619,記憶,牢獄,閉じ込めたり開放したりする場所という点で似ている,2,記憶[SEP]牢獄[SEP]閉じ込めたり開放したりする場所という点で似ている,8
